0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,0.0,0.0,0.0,0.0,0.22639749208583979,0.0,0.0,0.03348181952423522,0.03348181952423522,0.21850183833335815,0.021618850056566864,0.0,0.0,0.0,0.0,0.22639749208583979,0.240120688389925,0.0,0.0
0.0,0.0,0.055100669580802085,0.0,0.44489933041919794,0.0,0.0,0.0,0.021618850056566864,0.21850183833335815,0.0,0.0,0.0,0.0,0.0,0.03348181952423522,0.0,0.0,0.22639749208583979,0.0
0.0,0.055100669580802085,0.0,0.44489933041919794,0.0,0.0,0.021618850056566864,0.0,0.03348181952423522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44489933041919794,0.0,0.0,0.0
0.0,0.0,0.44489933041919794,0.06696363904847044,0.021618850056566864,0.21850183833335815,0.22639749208583979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021618850056566864
0.0,0.44489933041919794,0.0,0.021618850056566864,0.0,0.0,0.03348181952423522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21850183833335815,0.0,0.03348181952423522,0.021618850056566864,0.22639749208583979
0.22639749208583979,0.0,0.0,0.21850183833335815,0.0,0.0,0.22639749208583979,0.21850183833335815,0.0,0.0,0.0,0.0,0.0,0.03348181952423522,0.021618850056566864,0.021618850056566864,0.0,0.03348181952423522,0.0,0.0
0.0,0.0,0.021618850056566864,0.22639749208583979,0.03348181952423522,0.22639749208583979,0.0,0.0,0.21850183833335815,0.0,0.0,0.0,0.21850183833335815,0.0,0.0,0.0,0.021618850056566864,0.0,0.03348181952423522,0.0
0.0,0.0,0.0,0.0,0.0,0.21850183833335815,0.0,0.0,0.021618850056566864,0.0,0.03348181952423522,0.03348181952423522,0.021618850056566864,0.0,0.22639749208583979,0.0,0.0,0.21850183833335815,0.0,0.22639749208583979
0.03348181952423522,0.021618850056566864,0.03348181952423522,0.0,0.0,0.0,0.21850183833335815,0.021618850056566864,0.0,0.0,0.0,0.0,0.21850183833335815,0.0,0.0,0.0,0.0,0.45279498417167957,0.0,0.0
0.03348181952423522,0.21850183833335815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45279498417167957,0.0,0.0,0.0,0.03348181952423522,0.240120688389925,0.021618850056566864,0.0,0.0,0.0,0.0
0.21850183833335815,0.0,0.0,0.0,0.0,0.0,0.0,0.03348181952423522,0.0,0.0,0.0,0.46651818047576477,0.03348181952423522,0.22639749208583979,0.0,0.0,0.0,0.0,0.021618850056566864,0.0
0.021618850056566864,0.0,0.0,0.0,0.0,0.0,0.0,0.03348181952423522,0.0,0.0,0.46651818047576477,0.0,0.03348181952423522,0.21850183833335815,0.0,0.22639749208583979,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.21850183833335815,0.021618850056566864,0.21850183833335815,0.0,0.03348181952423522,0.03348181952423522,0.0,0.0,0.22639749208583979,0.0,0.021618850056566864,0.0,0.22639749208583979,0.0
0.0,0.0,0.0,0.0,0.0,0.03348181952423522,0.0,0.0,0.0,0.03348181952423522,0.22639749208583979,0.21850183833335815,0.0,0.0,0.0,0.22639749208583979,0.0,0.021618850056566864,0.21850183833335815,0.021618850056566864
0.0,0.0,0.0,0.0,0.0,0.021618850056566864,0.0,0.22639749208583979,0.0,0.240120688389925,0.0,0.0,0.22639749208583979,0.0,0.0,0.03348181952423522,0.0,0.0,0.03348181952423522,0.21850183833335815
0.0,0.03348181952423522,0.0,0.0,0.21850183833335815,0.021618850056566864,0.0,0.0,0.0,0.021618850056566864,0.0,0.22639749208583979,0.0,0.22639749208583979,0.03348181952423522,0.0,0.0,0.0,0.0,0.21850183833335815
0.22639749208583979,0.0,0.44489933041919794,0.0,0.0,0.0,0.021618850056566864,0.0,0.0,0.0,0.0,0.0,0.021618850056566864,0.0,0.0,0.0,0.0,0.0,0.21850183833335815,0.06696363904847044
0.240120688389925,0.0,0.0,0.0,0.03348181952423522,0.03348181952423522,0.0,0.21850183833335815,0.45279498417167957,0.0,0.0,0.0,0.0,0.021618850056566864,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.22639749208583979,0.0,0.0,0.021618850056566864,0.0,0.03348181952423522,0.0,0.0,0.0,0.021618850056566864,0.0,0.22639749208583979,0.21850183833335815,0.03348181952423522,0.0,0.21850183833335815,0.0,0.0,0.0
0.0,0.0,0.0,0.021618850056566864,0.22639749208583979,0.0,0.0,0.22639749208583979,0.0,0.0,0.0,0.0,0.0,0.021618850056566864,0.21850183833335815,0.21850183833335815,0.06696363904847044,0.0,0.0,0.0
